created_date,time,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,#NAME?,#NAME?,#NAME?,#NAME?,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,only_number,call_+num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_rf_1-grams,Avg_TFIDF_2-grams,Avg_rf_2-grams,Avg_TFIDF_3-grams,Avg_rf_3-grams,Avg_TFIDF_4-grams,Avg_rf_4-grams,caps_word,hashtags,PMI_score
08-01-2019,1,shit I sold early,shit I sold earli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,-0.8,0,0.25,0,0.25,-0.302539617,0.030378521,-0.151892603,0.25,0.75,-0.25,0,-0.25,0,0.333333333,6.208077691,1.281604752,10.00770781,1.377608361,10.21044037,1.242453325,0,1.098612289,0,0,-1.577574208
08-01-2019,1,you can not fight the strength of this company long term!This epitomizes what is great about america love $ba and I have created great wealth,you can not fight the strength of thi compani long term!thi epitom what is great about america love $ba and I have creat great wealth,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.6,0.6,-0.2,0.2,0.04,0.12,0,-0.420939727,0.159366134,-0.128503218,0.32,0.6,1,0.625,-0.625,0.384615385,0.076923077,5.565393699,1.529704967,8.650963437,1.298291285,9.820512827,1.098612289,10.13320892,1.098612289,0,0,-0.29573159
08-01-2019,1,only one thing to say should have bought more at 304,onli one thing to say should have bought more at 304,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.595114525,0,-0.124074459,0,0.909090909,0.25,0.25,0,0.166666667,0,4.612389149,1.435098881,8.411369322,1.522261219,9.958577489,1.329661349,10.11141934,1.752498457,0,0,-0.158481042
08-01-2019,1,Keep in mind there was expectation they would miss their deliveries but because it met and exceeded expectations big gap up coming,keep in mind there wa expect they would miss their deliveri but becaus it met and exceed expect big gap up come,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.2,-0.4,0.045454545,0.045454545,0.045454545,0.045454545,-0.810324545,0.216386409,-0.178188361,0.318181818,0.681818182,0.25,0.125,-0.25,0.307692308,0.076923077,5.691222357,1.383555057,9.47012684,1.268887497,10.12407932,1.098612289,10.1891001,1.098612289,0,0,-0.200358487
08-01-2019,1,sensing maxed out on upside and actually hit downsloping trendline resistance I went short at $340,sens max out on upsid and actual hit downslop trendlin resist I went short at $340,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0625,-0.708809079,0.015569857,-0.167116463,0.125,0.6875,-0.5,0.375,-0.75,0.125,0.25,6.457808625,1.49329033,9.728202191,1.390903277,10.21044037,1.194506313,10.21044037,1.194506313,0,0,-0.430934775
08-01-2019,1,BA - I did not make this chart Mr Market did Look at two points of resistance converging at $340 its there Wit,BA - I did not make thi chart Mr market did look at two point of resist converg at $340 it there wit,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.043478261,-1.278458238,0.006020345,-0.128503218,0.043478261,0.869565217,-1.375,0,-0.75,0,0.153846154,6.052637214,1.52973843,9.144225242,1.146559301,10.09850131,1.098612289,10.18658948,1.425555373,1,0,-0.582250811
08-01-2019,1,also called back testing of neckline of H&S pattern,also call back test of necklin of h& pattern,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13915992,0.033838489,-0.078541277,0.111111111,0.666666667,0.25,0.25,0,0.166666667,0,6.849968906,1.643232485,10.21044037,1.098612289,10.21044037,0.963457253,10.21044037,1.098612289,0,0,-0.545480004
08-01-2019,1,put time here ?,put time here ?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.317209882,-0.029409729,-0.137775932,0,1,0,0,0,0,0,4.793143235,1.341254376,9.804975259,1.364781521,10.21044037,1.268887497,0,1.194506313,0,0,-0.340808078
08-01-2019,1,Boeing's Record Jet Deliveries Still Shy of 2018 Target,boeing' record jet deliveri still shi of 2018 target,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2,0,-0.2,0,0.111111111,0,0,-0.275897862,0.024565774,-0.12504325,0.222222222,0.555555556,-0.125,0,-0.125,0,0.166666667,5.859648336,1.492445605,9.954474729,1.146559301,10.14286285,1.425555373,10.21044037,1.560710409,0,0,0.437472255
08-01-2019,1,so many top shorters on this ap you would think they would actually have jobs if they could do that as much as they claim,so mani top shorter on thi ap you would think they would actual have job if they could do that a much a they claim,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.04,0,0.04,0,-2.174243997,0.025396166,-0.227596706,0.04,0.92,0.5,0.375,-0.125,0.181818182,0.090909091,6.155867163,1.611448923,8.915510205,1.260752279,10.09727995,1.098612289,10.21044037,1.425555373,0,0,-0.126308218
08-01-2019,1,I flew in a Boeing once bad turbulence made it such a terrible flight Short them for their terrible planes .,I flew in a boe onc bad turbul made it such a terribl flight short them for their terribl plane .,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,0,-0.6,0,0.142857143,0,0.142857143,-1.523769981,0.022904989,-0.298456854,0.142857143,0.80952381,-1.875,0,-0.625,0,0.3,5.931745483,1.469992692,9.681690514,1.178523975,10.21044037,1.098612289,10.21044037,1.098612289,0,0,-0.637341608
08-01-2019,1,we are a Global Economy-Negative Numbers came out of Germany & China slowdown & More Rates ?,we are a global economy-neg number came out of germani & china slowdown & more rate ?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.58480382,0.071898139,-0.137775932,0.176470588,0.705882353,-0.25,0.125,-0.375,0.111111111,0.111111111,6.150686624,1.32929578,9.370706371,1.476938933,10.21044037,1.146559301,10.21044037,1.194506313,0,0,-0.317136231
08-01-2019,1,Sell of before end of day because of Tariff Man speech tonight ?,sell of befor end of day becaus of tariff man speech tonight ?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.364957442,0.073420525,-0.156321362,0.307692308,0.615384615,0,0,0,0,0,6.675630379,1.993573819,8.80310343,1.098612289,9.794356937,1.194506313,10.08837233,1.098612289,0,0,-0.301529612
08-01-2019,1,If Trumps speech reveals any sort of positive progress between China trade talks this is going to fly with already big delivery news,If trump speech reveal ani sort of posit progress between china trade talk thi is go to fli with alreadi big deliveri news,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0,0.130434783,0,0.086956522,0,-0.898276936,0.184693101,-0.170853228,0.217391304,0.782608696,0.875,0.625,-0.125,0.25,0.0625,5.653639233,1.510093637,8.871126292,1.171508689,9.656413649,1.242453325,10.00572314,1.098612289,0,0,-0.271386415
08-01-2019,1,#NAME?,#NAME?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.166666667,0,0.166666667,0,-0.067192582,0.037852052,-0.127396028,0.5,0.333333333,0.5,0.5,0,0.333333333,0,7.152879398,1.445185879,10.21044037,1.499936557,10.21044037,1.059351277,10.21044037,1.098612289,0,0,-0.273616785
08-01-2019,1,Blue chips and have outperformed during shutdowns historically _url,blue chip and have outperform dure shutdown histor _url,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.086776002,0.099439485,-0.055982285,0.444444444,0.222222222,0.125,0.25,-0.125,0.166666667,0.166666667,6.960149128,1.472419223,9.743231665,1.268887497,10.21044037,1.098612289,10.21044037,1.098612289,0,0,0.108271022
08-01-2019,1,and I am having a good day! Come on and do not let me down !,and I am have a good day! come on and do not let me down !,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.6,0.6,0,0.0625,0,0.0625,0,-0.598366895,0.039236039,-0.128503218,0.1875,0.75,0.375,0.75,-0.625,0.375,0.25,4.74528078,1.516062847,8.37551736,1.214136819,9.990406901,1.098612289,10.21044037,1.098612289,0,0,-0.280611657
08-01-2019,1,dump off before close,dump off befor close,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,-0.2,0,0.25,0,0.25,-0.11625493,0.007681129,-0.072036537,0.25,0.75,0,0,0,0,0,5.445571193,1.376332884,9.233375783,1.098612289,10.21044037,1.098612289,10.21044037,1.194506313,0,0,-0.768732795
08-01-2019,1,earnings we be a blow out,earn we be a blow out,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,-0.258252024,-0.023458584,-0.098470694,0,1,0.125,0.125,0,0.25,0,5.031429864,1.432635688,9.880001407,1.329661349,10.21044037,1.098612289,10.21044037,1.098612289,0,0,0.121425328
08-01-2019,1,Told you guys as expected still more room to go I am thinking 95-10 possible if compared to previous pattern $BA,told you guy a expect still more room to go I am think 95-10 possibl if compar to previou pattern $BA,1,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.34239845,0,-0.181786728,0,0.904761905,0.375,0.5,-0.125,0.166666667,0.166666667,5.775028872,1.483024284,9.01808263,1.499936557,9.994816145,1.098612289,10.15637835,1.098612289,0,0,0.099893607
08-01-2019,1,Short sale volume (not short interest) for at 2019-01-07 is 56% _url via,short sale volum (not short interest) for at 2019-01-07 is 56% _url via,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256314442,0.013909072,-0.075358107,0.076923077,0.538461538,0.125,0.125,0,0.2,0,5.16911754,1.528461558,8.032892702,1.254650866,8.513031544,1.242453325,8.688179148,1.098612289,0,0,-0.257504432
08-01-2019,1,well no actual news yet but optimism did help Looks bullish,well no actual news yet but optim did help look bullish,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,-0.2,0.181818182,0.090909091,0.272727273,0,-0.727285309,0.024565774,-0.157982147,0.181818182,0.727272727,0.625,0.375,-0.375,0.375,0.125,5.898001934,1.476903149,9.990717909,1.240889725,10.21044037,1.098612289,10.21044037,1.194506313,0,0,-0.458842944
08-01-2019,1,longs are making Money,long are make money,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.437063179,-0.049615944,-0.210296865,0,1,0.125,0.125,0,0.333333333,0,5.420409288,1.572549114,8.90978281,1.335722623,10.00770781,1.098612289,10.21044037,1.098612289,0,0,0.2945159
08-01-2019,1,5-star analyst Cai Rumohr from Cowen & Co maintained a Buy on $BA _url,5-star analyst cai rumohr from cowen & Co maintain a buy on $BA _url,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.665767075,0.024565774,-0.359075497,0.142857143,0.5,0.5,0.5,0,0.25,0,6.743959392,1.463166966,9.225483374,1.589026915,9.773010584,1.194506313,9.804975259,1.560710409,0,0,0.371414314
08-01-2019,1,As we have seen last week the last 15 minutes have been crucial where BA has decided to randomly jump up drastically before close,As we have seen last week the last 15 minut have been crucial where BA ha decid to randomli jump up drastic befor close,1,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,-1.194104214,0.040896824,-0.127396028,0.125,0.875,1.125,0.5,-0.25,0.375,0.125,6.13864616,1.511915719,8.947623296,1.237241725,10.06217773,1.098612289,10.21044037,1.098612289,1,0,-0.686367491
08-01-2019,1,I know it is an ugly chart :-) but all lines above are resistance and all below act as support just my opinion .,I know it is an ugli chart :-) but all line abov are resist and all below act a support just my opinion .,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.4,-0.6,0.041666667,0.041666667,0.041666667,0.083333333,-1.541554218,0.015569857,-0.210435264,0.125,0.833333333,-1.5,0.125,-0.75,0.2,0.3,5.429845017,1.429073974,9.189596495,1.164785427,10.05831554,1.194506313,10.21044037,0.963457253,0,0,0.015484957
08-01-2019,1,keep pumping! on on ...,keep pumping! on on .,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.158604941,0,-0.058750259,0,0.8,0,0,0,0,0,6.46088378,1.805713842,9.246983114,1.098612289,10.00770781,1.329661349,10.21044037,1.098612289,0,0,-0.454182533
08-01-2019,1,34-346,34-346,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349216713,0,1.643777593,0,1.329661349,0,1.560710409,0,0,-0.15301893
08-01-2019,1,Boeing Sets Annual Delivery Record Has Backlog Of Nearly 900 Orders _url $EADSY,boe set annual deliveri record ha backlog Of nearli 900 order _url $EADSY,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.24787212,0.074389316,-0.117846516,0.307692308,0.461538462,-0.5,0.125,-0.625,0.142857143,0.142857143,5.997374535,1.294590599,9.838475256,1.466591602,10.21044037,1.098612289,10.21044037,1.098612289,0,0,-0.368186495
08-01-2019,1,#Update(3) Jan-18 330 Calls Up +101% since alerted on: Jan 07 .,#update(3) jan-18 330 call Up +101% sinc alert on: jan 07 .,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302470417,0.047678361,-0.099577884,0.083333333,0.5,0,0,0,0,0,6.469298067,1.847070001,7.857464926,1.386294361,8.146165331,1.194506313,8.352689511,1.098612289,0,1,0.125056847
08-01-2019,1,$341.74 and the gap will be filled,$341.74 and the gap will be fill,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.117777316,0.015569857,-0.05113833,0.285714286,0.571428571,0.25,0.125,0,0.666666667,0,4.19730431,1.350593807,7.441932961,1.310608544,9.7625005,1.098612289,10.07528533,1.098612289,0,0,0.06846546
08-01-2019,1,Closing strong Above ma50 $DIA,close strong abov ma50 $DIA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.2,0,0.2,0,0.052107121,0.037852052,-0.007127534,0.4,0.2,0.5,0.5,0,0.333333333,0,6.108290906,1.791759469,10.00770781,1.428991921,10.21044037,1.464816385,0,1.560710409,0,0,0.34421224
08-01-2019,1,anyone seeing dark pool block trades ?,anyon see dark pool block trade ?,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2,0,-0.2,0,0.142857143,0,0.142857143,-0.477960003,0.073005328,-0.188429866,0.285714286,0.714285714,0,0,0,0,0,7.812081085,1.535056729,10.21044037,1.059351277,10.21044037,0.828302217,10.21044037,1.098612289,0,0,-0.232217945
08-01-2019,1,BA - Perfect Close The chart is close line chart on daily this is perfect close and case for reversal starting to,BA - perfect close the chart is close line chart on daili thi is perfect close and case for revers start to,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.6,0,0.090909091,0,0.090909091,0,-0.509930109,0.199640163,-0.100961871,0.181818182,0.772727273,0.75,0.5,0,0.2,0,6.345372792,1.705806295,9.630662074,1.381044909,10.16221454,1.098612289,10.21044037,1.098612289,1,0,-0.479808357
08-01-2019,1,time to Load up Puts again again ????,time to load up put again again ????,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,-0.352985953,0,-0.067192582,0,0.875,0,0,0,0,0,5.49080071,1.605823334,8.326098886,1.386294361,9.740165316,1.098612289,10.03715357,1.098612289,0,0,-0.679637524
08-01-2019,1,come on uncle donald give us the cherry on top,come on uncl donald give u the cherri on top,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.1,0,0.1,0,-0.245242544,0.10649782,-0.104698637,0.2,0.8,-0.125,0,-0.125,0,0.2,6.669946088,1.704705531,9.50536966,1.098612289,10.21044037,1.425555373,10.21044037,1.425555373,0,0,-0.055787223
08-01-2019,1,$MRIN $AMZN $CMG --Lots of big watch list movers today Marin Software up 20% 20 %...,$MRIN $AMZN $CMG --lot of big watch list mover today marin softwar up 20% 20 % .,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0.2,0.2,0,0.058823529,0,0,0,-0.441422739,0.080617258,-0.162826102,0.176470588,0.588235294,0.25,0.125,0,0.285714286,0,5.799840904,1.481353114,9.446153267,1.497866137,10.15975723,1.268887497,10.21044037,1.098612289,0,0,0.279518216
08-01-2019,1,Up 4.0% Today Boeing Valuation Earnings Quality and Dividend Safety Scores _url #dividend #Industrials,Up 4.0% today boe valuat earn qualiti and dividend safeti score _url #dividend #industri,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.071428571,0,0,0,-0.194035015,0.034530482,-0.106636219,0.214285714,0.357142857,0.375,0.375,-0.25,0.428571429,0.142857143,5.370039161,1.575238795,8.760662085,1.268887497,8.997895449,1.098612289,9.036305553,1.560710409,0,2,0.239245124
08-01-2019,1,Great push-up today however we may see a pullback to test 336 area tomorrow morning before any subsequent bounces,great push-up today howev we may see a pullback to test 336 area tomorrow morn befor ani subsequ bounc,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0.052631579,0,0.052631579,0,-0.053006712,0.159366134,-0.10649782,0.368421053,0.473684211,-0.125,0.125,-0.375,0.181818182,0.090909091,5.717562033,1.481246046,9.36209035,1.535056729,10.1850988,1.609437912,10.21044037,1.425555373,0,0,0.052362212
08-01-2019,1,just quickie earlier today before they got later less than 30 minutes work .,just quicki earlier today befor they got later le than 30 minut work .,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,-0.659885129,0.022212996,-0.167116463,0.285714286,0.714285714,-0.25,0.125,-0.5,0.222222222,0.111111111,6.043347614,1.326347867,9.523462674,1.098612289,10.21044037,1.194506313,10.21044037,1.268887497,0,0,-0.157097262
08-01-2019,1,very nice move today expected to continue tomorrow,veri nice move today expect to continu tomorrow,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0.125,0,0.125,0,-0.127880424,0.087537195,-0.106913016,0.375,0.625,1,0.875,0,0.285714286,0,5.033687558,1.54356983,8.911164721,1.242453325,10.21044037,1.268887497,10.21044037,1.098612289,0,0,0.112951033
08-01-2019,1,spiked up What was pumped can be dumped Buyer beware .,spike up what wa pump can be dump buyer bewar .,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0,-0.4,0,0.090909091,0,0.181818182,-0.812331327,0.063732614,-0.27935783,0.090909091,0.909090909,0.25,0.125,0,0.285714286,0,6.216947168,1.3504094,9.497470113,1.149995849,10.21044037,1.098612289,10.21044037,1.425555373,0,0,-0.667992355
08-01-2019,1,weak hands got shaken out and they lost big time Got to love it when you play against people's emotions LOL,weak hand got shaken out and they lost big time got to love it when you play against people' emot lol,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,-0.6,0.142857143,0.095238095,0.047619048,0.095238095,-1.297349664,0.101515466,-0.230226282,0.095238095,0.857142857,1,0.625,-0.5,0.454545455,0.181818182,5.679107202,1.405296833,9.072616974,1.134572548,9.986181537,1.098612289,10.14084242,1.098612289,1,0,-0.225777384
08-01-2019,1,In the last one month 11 Winners ( above 30%) and 6 Losers ( below 30 %),In the last one month 11 winner ( abov 30%) and 6 loser ( below 30 %),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0.058823529,-0.833783129,0.015569857,-0.252370078,0.176470588,0.705882353,-0.625,0,-0.375,0,0.5,5.091883284,1.58490248,7.578895055,1.386294361,8.182784661,1.098612289,8.33863819,1.194506313,0,0,-0.368170752
08-01-2019,1,Learn to read a frigin' chart Fast Money Adami A is going higher !!!,learn to read a frigin' chart fast money adami A is go higher !!!,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0.071428571,0,-0.729292091,0,-0.210296865,0,0.785714286,0,0.125,-0.125,0.125,0.125,6.030102282,1.412961805,9.092436687,1.149995849,10.10863029,1.098612289,10.21044037,1.098612289,0,0,-0.47146064
08-01-2019,1,next target 369,next target 369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137568334,0,-0.12504325,0,0.666666667,0,0,0,0,0,5.359907705,1.273853776,9.517293186,1.194506313,0,1.268887497,0,1.194506313,0,0,-0.476964613
09-01-2019,1,Free video with setups for Jan 9 Baby Steps _url,free video with setup for jan 9 babi step _url,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.1,0,0.1,0,-0.072936129,0.013217078,-0.049339146,0.4,0.4,0.375,0.375,0,0.166666667,0,5.706201513,1.420209903,8.987086238,1.098612289,9.247889475,1.439162705,9.423281497,1.098612289,0,0,-0.263379768
09-01-2019,1,yeah look at chart Still gapped up today,yeah look at chart still gap up today,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.125,0,0,0,-0.337900491,0.004082762,-0.098055498,0.125,0.75,0,0.125,-0.125,0.166666667,0.166666667,5.307083596,1.431837564,9.149345435,1.777674031,10.14286285,1.268887497,10.21044037,1.425555373,0,0,-0.188923587
09-01-2019,1,$BRK $BRK The Market after Record Earnings are Confirmed,$BRK $BRK the market after record earn are confirm,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.185938689,0.00864992,-0.075081309,0.111111111,0.666666667,0.125,0.125,0,0.25,0,5.079674161,1.426838808,9.325317053,1.451247153,10.21044037,1.364781521,10.21044037,1.194506313,0,0,-0.405166737
09-01-2019,1,Few Equity highlights today! nice screnshot 2.5pts downside screnshot 2pts 6pts #southbeach alert 1.5pts intraday long 1pt scalp,few equiti highlight today! nice screnshot 2.5pt downsid screnshot 2pt 6pt #southbeach alert 1.5pt intraday long 1pt scalp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.11E-16,0.6,-0.4,0.055555556,0.111111111,0.055555556,0.055555556,0.008511522,0.171406823,-0.102069061,0.222222222,0.166666667,1.125,0.875,0,0.375,0,7.725222222,1.643815511,10.1735799,1.098612289,10.21044037,1.098612289,10.21044037,1.329661349,0,1,0.662759248
09-01-2019,1,$LEA,$LEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217948085,0,1.386294361,0,1.059351277,0,1.194506313,0,0,0.209631939
09-01-2019,1,what happens if no deal tomorrow or only minor issues resolved? Being careful if MMs pull the rug after this run up up ...,what happen if no deal tomorrow or onli minor issu resolved? be care if mm pull the rug after thi run up up .,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.4,-0.2,0.041666667,0.041666667,0,0.041666667,-1.320462252,0.052522317,-0.155352571,0.083333333,0.833333333,0.375,0.5,-0.375,0.214285714,0.071428571,5.961765427,1.566590327,9.260269416,1.194506313,10.0671949,1.329661349,10.16989386,1.098612289,1,0,-0.524038715
09-01-2019,1,Sold at 39+ today So sick of analyst bullshit Next time am going to ignore the journalism .,sold at 39+ today So sick of analyst bullshit next time am go to ignor the journal .,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4,0,-0.8,0,0.166666667,0,0.166666667,-1.365372639,0.004082762,-0.359075497,0.055555556,0.888888889,-0.25,0.125,-0.5,0.181818182,0.090909091,5.290371807,1.429388858,9.024291332,1.130881549,10.00106938,1.098612289,10.21044037,1.098612289,0,0,0.103398795
09-01-2019,1,67.38-70.41 immediate term before expected move lower #Eliotwave 12/3 high critical ideal turn down from current level - 360.70,67.38-70.41 immedi term befor expect move lower #eliotwav 12/3 high critic ideal turn down from current level - 360.70,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0.052631579,-0.581620649,0.184277905,-0.183447512,0.105263158,0.684210526,-1,0,-0.5,0,0.363636364,6.305658329,1.382542641,9.841216193,1.098612289,10.21044037,1.194506313,10.21044037,1.499936557,0,1,-0.406795705
09-01-2019,1,$BRK $BRK HOLY!!!!!!! ASIA STOCKS R SKYROCKETING UP !!!!,$BRK $BRK holy!!!!!!! asia stock R skyrocket UP !!!!,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,0,0,0,0,0,0,0,0,-0.094111134,0.024565774,-0.092242751,0.222222222,0.222222222,0,0,0,0,0,6.976023909,1.791759469,10.10907409,1.425555373,10.21044037,1.098612289,10.21044037,0.963457253,5,0,0.34421224
09-01-2019,1,Crisis of the Heart? Crisis of the Soul? what is next? Pope Trump ?,crisi of the heart? crisi of the soul? what is next? pope trump ?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1.2,0,-0.6,0,0.142857143,0.071428571,0.142857143,-0.614974742,0.088782783,-0.170576431,0.071428571,0.714285714,-0.125,0.125,-0.125,0.2,0.4,7.077235267,1.87819713,10.46751639,2.450930776,11.12162317,1.098612289,10.21044037,1.098612289,0,0,-0.373629899
